all	lv6	lv1	hh-203	hh-202	big-arc	orion-s	bar-ifront	sky-sw	sky-ne	wavelength
1.535845e+06	1.931881e+06	3.840592e+06	2.199971e+06	9.671656e+05	1.055926e+06	1.527536e+06	1.743274e+06	2.594978e+05	1.898439e+05	4725.05
1.539047e+06	1.922825e+06	3.844991e+06	2.188069e+06	9.566900e+05	1.050478e+06	1.527836e+06	1.733246e+06	2.578269e+05	1.865161e+05	4725.90
1.533667e+06	1.918607e+06	3.844104e+06	2.167043e+06	9.509954e+05	1.050428e+06	1.529126e+06	1.718093e+06	2.569034e+05	1.843879e+05	4726.75
1.530150e+06	1.934037e+06	3.871786e+06	2.183290e+06	9.527126e+05	1.047214e+06	1.541055e+06	1.729419e+06	2.528713e+05	1.808497e+05	4727.60
1.533163e+06	1.931261e+06	3.870206e+06	2.186806e+06	9.630500e+05	1.048691e+06	1.542683e+06	1.718645e+06	2.486820e+05	1.775218e+05	4728.45
1.524520e+06	1.919345e+06	3.821549e+06	2.170370e+06	9.301825e+05	1.042828e+06	1.531927e+06	1.731287e+06	2.489612e+05	1.758417e+05	4729.30
1.518943e+06	1.930633e+06	3.796040e+06	2.173948e+06	9.303079e+05	1.041311e+06	1.524889e+06	1.704161e+06	2.518335e+05	1.733145e+05	4730.15
1.522917e+06	1.920874e+06	3.818196e+06	2.189972e+06	9.725217e+05	1.036445e+06	1.521835e+06	1.717128e+06	2.500477e+05	1.774363e+05	4731.00
1.533973e+06	1.935648e+06	3.835615e+06	2.211992e+06	1.064608e+06	1.059607e+06	1.550155e+06	1.763920e+06	2.540400e+05	1.828649e+05	4731.85
1.555565e+06	2.002935e+06	3.881740e+06	2.310584e+06	1.219568e+06	1.096175e+06	1.651934e+06	1.834993e+06	2.596784e+05	1.846082e+05	4732.70
1.586136e+06	2.097594e+06	3.932437e+06	2.403227e+06	1.305999e+06	1.134567e+06	1.765574e+06	1.929147e+06	2.706834e+05	1.839399e+05	4733.55
1.586704e+06	2.096789e+06	3.907497e+06	2.419020e+06	1.233678e+06	1.144315e+06	1.782700e+06	1.952957e+06	2.654676e+05	1.763985e+05	4734.40
1.554411e+06	2.023664e+06	3.906918e+06	2.308262e+06	1.078928e+06	1.101252e+06	1.689969e+06	1.849449e+06	2.621576e+05	1.822467e+05	4735.25
1.532391e+06	1.947770e+06	3.866676e+06	2.193400e+06	9.638519e+05	1.062755e+06	1.574125e+06	1.737506e+06	2.560516e+05	1.781834e+05	4736.10
1.520561e+06	1.927412e+06	3.854560e+06	2.183010e+06	9.261959e+05	1.043859e+06	1.527375e+06	1.716522e+06	2.516922e+05	1.786255e+05	4736.95
1.518365e+06	1.935988e+06	3.880710e+06	2.175915e+06	9.359925e+05	1.047541e+06	1.533976e+06	1.709340e+06	2.576864e+05	1.835022e+05	4737.80
1.534446e+06	2.074081e+06	3.969374e+06	2.187381e+06	9.664171e+05	1.079198e+06	1.613131e+06	1.714031e+06	2.574142e+05	1.843270e+05	4738.65
1.541069e+06	2.260943e+06	4.154966e+06	2.170665e+06	9.878676e+05	1.113039e+06	1.719576e+06	1.728185e+06	2.538922e+05	1.827769e+05	4739.50
1.541881e+06	2.374309e+06	4.293710e+06	2.179386e+06	9.932732e+05	1.122755e+06	1.765751e+06	1.719574e+06	2.560175e+05	1.850896e+05	4740.35
1.541983e+06	2.277022e+06	4.232726e+06	2.184476e+06	9.864387e+05	1.099214e+06	1.703420e+06	1.709136e+06	2.557264e+05	1.814370e+05	4741.20
1.528708e+06	2.077243e+06	4.052609e+06	2.169391e+06	9.539444e+05	1.065417e+06	1.589068e+06	1.704239e+06	2.591794e+05	1.864205e+05	4742.05
1.521141e+06	1.959604e+06	3.881172e+06	2.154103e+06	9.453948e+05	1.049887e+06	1.539136e+06	1.708217e+06	2.543230e+05	1.880179e+05	4742.90
1.526070e+06	1.923207e+06	3.808721e+06	2.160826e+06	9.416062e+05	1.046786e+06	1.522720e+06	1.693493e+06	2.532312e+05	1.819539e+05	4743.75
1.517781e+06	1.910087e+06	3.800577e+06	2.145814e+06	9.515912e+05	1.040178e+06	1.521889e+06	1.695341e+06	2.536984e+05	1.794146e+05	4744.60
1.516171e+06	1.907808e+06	3.801208e+06	2.145799e+06	9.409877e+05	1.040685e+06	1.515976e+06	1.687719e+06	2.587414e+05	1.776966e+05	4745.45
1.523385e+06	1.910827e+06	3.769441e+06	2.137032e+06	9.368117e+05	1.047823e+06	1.515039e+06	1.684512e+06	2.557696e+05	1.845301e+05	4746.30
1.517763e+06	1.930700e+06	3.774999e+06	2.139488e+06	9.440232e+05	1.044686e+06	1.519749e+06	1.706644e+06	2.563220e+05	1.858837e+05	4747.15
1.518518e+06	1.915902e+06	3.799966e+06	2.151610e+06	9.361970e+05	1.036188e+06	1.517979e+06	1.686441e+06	2.595978e+05	1.864139e+05	4748.00
1.519718e+06	1.903304e+06	3.802403e+06	2.144332e+06	9.459950e+05	1.039225e+06	1.514813e+06	1.673510e+06	2.531408e+05	1.876212e+05	4748.85
1.508839e+06	1.901473e+06	3.803150e+06	2.148213e+06	9.533738e+05	1.035555e+06	1.515338e+06	1.683174e+06	2.559521e+05	1.852104e+05	4749.70
1.512428e+06	1.916583e+06	3.803810e+06	2.135811e+06	9.613898e+05	1.037980e+06	1.520551e+06	1.683336e+06	2.544092e+05	1.826029e+05	4750.55
1.515766e+06	1.914388e+06	3.777502e+06	2.160075e+06	9.717773e+05	1.042251e+06	1.524452e+06	1.697560e+06	2.534767e+05	1.790269e+05	4751.40
1.510713e+06	1.929880e+06	3.780631e+06	2.176385e+06	1.038152e+06	1.058306e+06	1.538605e+06	1.710087e+06	2.600730e+05	1.774457e+05	4752.25
1.537874e+06	1.988874e+06	3.866883e+06	2.286153e+06	1.230396e+06	1.103843e+06	1.623961e+06	1.788447e+06	2.653319e+05	1.822136e+05	4753.10
1.595288e+06	2.099807e+06	3.875707e+06	2.476158e+06	1.438668e+06	1.181244e+06	1.787591e+06	1.979855e+06	2.768110e+05	1.838023e+05	4753.95
1.612966e+06	2.162051e+06	3.958628e+06	2.553537e+06	1.466124e+06	1.219898e+06	1.887760e+06	2.102042e+06	2.880035e+05	1.831768e+05	4754.80
1.610413e+06	2.125802e+06	3.914627e+06	2.490110e+06	1.307527e+06	1.196053e+06	1.837037e+06	2.047472e+06	2.787421e+05	1.843854e+05	4755.65
1.564066e+06	2.021789e+06	3.828069e+06	2.294584e+06	1.104494e+06	1.122649e+06	1.677934e+06	1.862859e+06	2.667014e+05	1.790532e+05	4756.50
1.512146e+06	1.943088e+06	3.821513e+06	2.179601e+06	9.792379e+05	1.065218e+06	1.562795e+06	1.742382e+06	2.577567e+05	1.816579e+05	4757.35
1.509373e+06	1.907860e+06	3.783431e+06	2.149091e+06	9.344599e+05	1.042558e+06	1.523329e+06	1.691990e+06	2.521055e+05	1.837331e+05	4758.20
1.507839e+06	1.893119e+06	3.759635e+06	2.116254e+06	9.279394e+05	1.029240e+06	1.509830e+06	1.674280e+06	2.557783e+05	1.878386e+05	4759.05
1.492707e+06	1.889457e+06	3.776713e+06	2.114719e+06	9.152790e+05	1.025669e+06	1.500482e+06	1.680614e+06	2.554528e+05	1.790383e+05	4759.90
1.491929e+06	1.892351e+06	3.774132e+06	2.120732e+06	9.190313e+05	1.025026e+06	1.501120e+06	1.673898e+06	2.456979e+05	1.777039e+05	4760.75
1.487557e+06	1.888982e+06	3.754413e+06	2.113812e+06	9.239128e+05	1.027835e+06	1.496294e+06	1.680346e+06	2.454302e+05	1.731391e+05	4761.60
1.475769e+06	1.894464e+06	3.774157e+06	2.114766e+06	9.419129e+05	1.025073e+06	1.497003e+06	1.665706e+06	2.451918e+05	1.747624e+05	4762.45
1.481356e+06	1.900475e+06	3.746062e+06	2.107068e+06	9.290762e+05	1.023719e+06	1.493350e+06	1.666879e+06	2.449881e+05	1.719007e+05	4763.30
1.478657e+06	1.881085e+06	3.743061e+06	2.112059e+06	9.224736e+05	1.023160e+06	1.497869e+06	1.671201e+06	2.480233e+05	1.728604e+05	4764.15
1.474025e+06	1.889052e+06	3.718025e+06	2.113094e+06	9.271950e+05	1.024339e+06	1.500094e+06	1.677942e+06	2.412504e+05	1.681506e+05	4765.00
1.479041e+06	1.875551e+06	3.753642e+06	2.119298e+06	9.382468e+05	1.029549e+06	1.496072e+06	1.657137e+06	2.395605e+05	1.693641e+05	4765.85
1.481510e+06	1.881120e+06	3.760947e+06	2.121459e+06	9.625154e+05	1.030355e+06	1.495435e+06	1.653221e+06	2.485123e+05	1.693419e+05	4766.70
1.491092e+06	1.907609e+06	3.741396e+06	2.152090e+06	1.059167e+06	1.048773e+06	1.530864e+06	1.697018e+06	2.506866e+05	1.777459e+05	4767.55
1.522133e+06	1.967958e+06	3.769056e+06	2.243588e+06	1.195337e+06	1.081240e+06	1.623966e+06	1.786136e+06	2.606210e+05	1.883358e+05	4768.40
1.548128e+06	2.027687e+06	3.815004e+06	2.330880e+06	1.234432e+06	1.121232e+06	1.715937e+06	1.868574e+06	2.721810e+05	1.898070e+05	4769.25
1.544643e+06	2.040634e+06	3.833621e+06	2.304206e+06	1.181213e+06	1.118139e+06	1.710688e+06	1.869018e+06	2.713984e+05	1.875034e+05	4770.10
1.526013e+06	1.981496e+06	3.800941e+06	2.222492e+06	1.048192e+06	1.076449e+06	1.628197e+06	1.782478e+06	2.631534e+05	1.819579e+05	4770.95
1.487406e+06	1.913533e+06	3.750590e+06	2.128653e+06	9.614137e+05	1.045221e+06	1.552145e+06	1.693867e+06	2.560860e+05	1.767225e+05	4771.80
1.472727e+06	1.889740e+06	3.758736e+06	2.126417e+06	9.470872e+05	1.044710e+06	1.520818e+06	1.671787e+06	2.547858e+05	1.807036e+05	4772.65
1.485284e+06	1.901706e+06	3.754350e+06	2.131491e+06	9.685479e+05	1.044670e+06	1.529573e+06	1.685289e+06	2.555405e+05	1.861453e+05	4773.50
1.485980e+06	1.917663e+06	3.730546e+06	2.153527e+06	9.644847e+05	1.042511e+06	1.538502e+06	1.705092e+06	2.553580e+05	1.866053e+05	4774.35
1.479115e+06	1.919698e+06	3.753172e+06	2.133799e+06	9.810601e+05	1.044320e+06	1.542998e+06	1.700599e+06	2.570051e+05	1.846922e+05	4775.20
1.492805e+06	1.942684e+06	3.743893e+06	2.156285e+06	1.039730e+06	1.052708e+06	1.565447e+06	1.708411e+06	2.569897e+05	1.846222e+05	4776.05
1.501805e+06	1.972121e+06	3.744202e+06	2.195937e+06	1.101635e+06	1.073335e+06	1.610229e+06	1.743185e+06	2.652059e+05	1.874075e+05	4776.90
1.501525e+06	1.972872e+06	3.780015e+06	2.215730e+06	1.119291e+06	1.081684e+06	1.640420e+06	1.776953e+06	2.667662e+05	1.884849e+05	4777.75
1.500166e+06	1.963913e+06	3.780139e+06	2.193891e+06	1.063658e+06	1.078581e+06	1.626387e+06	1.779101e+06	2.657641e+05	1.879899e+05	4778.60
1.481935e+06	1.940606e+06	3.770181e+06	2.147433e+06	9.968225e+05	1.066061e+06	1.572921e+06	1.723436e+06	2.640099e+05	1.851560e+05	4779.45
1.472136e+06	1.923018e+06	3.744556e+06	2.116527e+06	9.551975e+05	1.049939e+06	1.534453e+06	1.681663e+06	2.575115e+05	1.825473e+05	4780.30
1.474122e+06	1.905957e+06	3.709562e+06	2.112364e+06	9.466067e+05	1.039916e+06	1.516643e+06	1.673611e+06	2.544729e+05	1.836836e+05	4781.15
1.462712e+06	1.879752e+06	3.693591e+06	2.091665e+06	9.330849e+05	1.028062e+06	1.500404e+06	1.659839e+06	2.503663e+05	1.790455e+05	4782.00
1.453938e+06	1.871512e+06	3.708652e+06	2.083232e+06	9.259246e+05	1.023905e+06	1.494633e+06	1.653358e+06	2.498474e+05	1.780767e+05	4782.85
1.461248e+06	1.878228e+06	3.719317e+06	2.096315e+06	9.207040e+05	1.029924e+06	1.495945e+06	1.668365e+06	2.492313e+05	1.778501e+05	4783.70
1.458917e+06	1.883523e+06	3.699625e+06	2.084937e+06	9.238620e+05	1.021707e+06	1.498259e+06	1.664536e+06	2.445558e+05	1.772436e+05	4784.55
1.455464e+06	1.870175e+06	3.705800e+06	2.086956e+06	9.209818e+05	1.020024e+06	1.495417e+06	1.654338e+06	2.447503e+05	1.740658e+05	4785.40
1.460545e+06	1.885043e+06	3.719526e+06	2.087506e+06	9.212109e+05	1.022867e+06	1.496912e+06	1.658018e+06	2.492356e+05	1.741062e+05	4786.25
1.461170e+06	1.908279e+06	3.703556e+06	2.091851e+06	9.425088e+05	1.041800e+06	1.514939e+06	1.661290e+06	2.451430e+05	1.728707e+05	4787.10
1.459096e+06	1.917787e+06	3.704822e+06	2.096060e+06	9.591759e+05	1.049252e+06	1.523103e+06	1.676173e+06	2.481522e+05	1.758936e+05	4787.95
1.440481e+06	1.919836e+06	3.687365e+06	2.122512e+06	9.558134e+05	9.228698e+05	1.528642e+06	1.692735e+06	2.532709e+05	1.782225e+05	4788.80
1.460249e+06	1.900945e+06	3.711687e+06	2.090576e+06	9.303880e+05	1.030513e+06	1.523376e+06	1.669734e+06	2.537219e+05	1.749536e+05	4789.65
1.461144e+06	1.888949e+06	3.709258e+06	2.096726e+06	9.421204e+05	1.036528e+06	1.517956e+06	1.669619e+06	2.551488e+05	1.764211e+05	4790.50
1.467741e+06	1.893421e+06	3.661435e+06	2.116789e+06	9.451635e+05	1.036331e+06	1.515706e+06	1.653187e+06	2.548814e+05	1.807851e+05	4791.35
1.327528e+06	1.897701e+06	3.677744e+06	2.095650e+06	9.576425e+05	9.609274e+05	1.520308e+06	1.659512e+06	-1.030345e+06	1.854230e+05	4792.20
1.321436e+06	1.899034e+06	3.702454e+06	2.089816e+06	9.605333e+05	9.250792e+05	1.522463e+06	1.651866e+06	-9.106968e+05	1.841963e+05	4793.05
1.469873e+06	1.890725e+06	3.685972e+06	2.091638e+06	9.537477e+05	1.038741e+06	1.517128e+06	1.663170e+06	2.620782e+05	1.884129e+05	4793.90
1.462415e+06	1.885261e+06	3.702063e+06	2.088224e+06	9.501888e+05	1.033219e+06	1.512668e+06	1.652514e+06	2.606071e+05	1.901784e+05	4794.75
1.455035e+06	1.879838e+06	3.695353e+06	2.054051e+06	9.296259e+05	1.026528e+06	1.509728e+06	1.630540e+06	2.555244e+05	1.915519e+05	4795.60
1.460685e+06	1.876440e+06	3.664320e+06	2.060318e+06	9.417782e+05	1.029382e+06	1.507624e+06	1.647416e+06	2.537544e+05	1.850162e+05	4796.45
1.451575e+06	1.881542e+06	3.682092e+06	2.074025e+06	9.308808e+05	1.025943e+06	1.510550e+06	1.658363e+06	2.550192e+05	1.818759e+05	4797.30
1.449320e+06	1.886218e+06	3.700133e+06	2.077139e+06	9.343893e+05	1.023209e+06	1.510062e+06	1.655625e+06	2.507523e+05	1.806041e+05	4798.15
1.453588e+06	1.874903e+06	3.679151e+06	2.076265e+06	9.272369e+05	1.026455e+06	1.507779e+06	1.655777e+06	2.513042e+05	1.738339e+05	4799.00
1.454410e+06	1.880180e+06	3.698337e+06	2.056525e+06	9.237927e+05	1.025104e+06	1.511209e+06	1.639942e+06	2.507622e+05	1.808736e+05	4799.85
1.459953e+06	1.905898e+06	3.705761e+06	2.071821e+06	9.451085e+05	1.033574e+06	1.520119e+06	1.674221e+06	2.480412e+05	1.862137e+05	4800.70
1.467383e+06	1.924825e+06	3.706000e+06	2.096620e+06	9.537599e+05	1.047743e+06	1.539556e+06	1.660461e+06	2.519683e+05	1.849276e+05	4801.55
1.469378e+06	1.958405e+06	3.687348e+06	2.108887e+06	9.757714e+05	1.073110e+06	1.566528e+06	1.667329e+06	2.583344e+05	1.820506e+05	4802.40
1.466383e+06	1.965898e+06	3.730827e+06	2.091428e+06	9.816533e+05	1.077169e+06	1.572800e+06	1.662723e+06	2.608348e+05	1.861716e+05	4803.25
1.469663e+06	1.939206e+06	3.672029e+06	2.084442e+06	9.619761e+05	1.067617e+06	1.554356e+06	1.666455e+06	2.554507e+05	1.832742e+05	4804.10
1.452967e+06	1.900832e+06	3.684580e+06	2.074371e+06	9.328074e+05	1.041958e+06	1.525270e+06	1.668351e+06	2.493717e+05	1.812714e+05	4804.95
1.450026e+06	1.889168e+06	3.699402e+06	2.070065e+06	9.366539e+05	1.025890e+06	1.512218e+06	1.652325e+06	2.508916e+05	1.772583e+05	4805.80
1.450928e+06	1.887330e+06	3.651604e+06	2.078615e+06	9.366175e+05	1.022579e+06	1.511104e+06	1.647645e+06	2.475580e+05	1.750547e+05	4806.65
1.444128e+06	1.890059e+06	3.665510e+06	2.064365e+06	9.249415e+05	1.026616e+06	1.511033e+06	1.658726e+06	2.469902e+05	1.796476e+05	4807.50
1.448388e+06	1.879507e+06	3.687994e+06	2.061172e+06	9.286242e+05	1.020459e+06	1.506433e+06	1.637662e+06	2.487743e+05	1.779794e+05	4808.35
1.455597e+06	1.876549e+06	3.660967e+06	2.075057e+06	9.233307e+05	1.022975e+06	1.506771e+06	1.653449e+06	2.500756e+05	1.772377e+05	4809.20
1.451172e+06	1.881988e+06	3.637238e+06	2.060284e+06	9.251818e+05	1.028274e+06	1.510166e+06	1.640366e+06	2.481104e+05	1.814303e+05	4810.05
1.449924e+06	1.875627e+06	3.654740e+06	2.053117e+06	9.236485e+05	1.031996e+06	1.504972e+06	1.635773e+06	2.511545e+05	1.838351e+05	4810.90
1.451263e+06	1.884165e+06	3.616267e+06	2.064438e+06	9.397847e+05	1.027494e+06	1.504641e+06	1.636441e+06	2.520568e+05	1.830986e+05	4811.75
1.450089e+06	1.891949e+06	3.650946e+06	2.100544e+06	9.470402e+05	1.036508e+06	1.531094e+06	1.646519e+06	2.490968e+05	1.803058e+05	4812.60
1.471920e+06	1.946051e+06	3.712353e+06	2.171420e+06	1.003184e+06	1.057479e+06	1.608474e+06	1.714614e+06	2.506896e+05	1.862643e+05	4813.45
1.495551e+06	1.995045e+06	3.707736e+06	2.217443e+06	1.044662e+06	1.102286e+06	1.696749e+06	1.795701e+06	2.564897e+05	1.905568e+05	4814.30
1.499261e+06	2.032096e+06	3.745179e+06	2.220118e+06	1.046405e+06	1.125480e+06	1.732108e+06	1.819600e+06	2.654339e+05	1.906787e+05	4815.15
1.495442e+06	1.999684e+06	3.726661e+06	2.170574e+06	1.005250e+06	1.106965e+06	1.666651e+06	1.766488e+06	2.616887e+05	1.946518e+05	4816.00
1.475422e+06	1.943199e+06	3.698018e+06	2.113056e+06	9.717795e+05	1.072077e+06	1.577903e+06	1.697875e+06	2.588628e+05	1.857725e+05	4816.85
1.456342e+06	1.903521e+06	3.669241e+06	2.066099e+06	9.482029e+05	1.039741e+06	1.534016e+06	1.650166e+06	2.563618e+05	1.904617e+05	4817.70
1.451543e+06	1.890569e+06	3.648344e+06	2.050688e+06	9.410912e+05	1.029555e+06	1.523461e+06	1.642869e+06	2.530296e+05	1.864048e+05	4818.55
1.450038e+06	1.896378e+06	3.621719e+06	2.030489e+06	9.259135e+05	1.032359e+06	1.522818e+06	1.640162e+06	2.530269e+05	1.888194e+05	4819.40
1.442515e+06	1.889337e+06	3.648070e+06	2.054424e+06	9.323014e+05	1.033337e+06	1.524958e+06	1.652536e+06	2.518188e+05	1.887527e+05	4820.25
1.438984e+06	1.894106e+06	3.650157e+06	2.055590e+06	9.356190e+05	1.032012e+06	1.523067e+06	1.648743e+06	2.482379e+05	1.831512e+05	4821.10
1.442315e+06	1.895853e+06	3.599481e+06	2.052720e+06	9.287387e+05	1.028513e+06	1.517113e+06	1.629827e+06	2.430956e+05	1.810333e+05	4821.95
1.434912e+06	1.891381e+06	3.623912e+06	2.054824e+06	9.211857e+05	1.020621e+06	1.514520e+06	1.639892e+06	2.405082e+05	1.773057e+05	4822.80
1.435797e+06	1.892764e+06	3.664596e+06	2.046307e+06	9.259607e+05	1.030578e+06	1.515192e+06	1.626766e+06	2.448837e+05	1.761661e+05	4823.65
1.443597e+06	1.878782e+06	3.629730e+06	2.050719e+06	9.283225e+05	1.029671e+06	1.517765e+06	1.631414e+06	2.454163e+05	1.787004e+05	4824.50
1.435689e+06	1.879677e+06	3.622499e+06	2.043629e+06	9.411412e+05	1.034807e+06	1.522436e+06	1.635022e+06	2.515096e+05	1.863203e+05	4825.35
1.441876e+06	1.884581e+06	3.649388e+06	2.051219e+06	9.268562e+05	1.030109e+06	1.525624e+06	1.645521e+06	2.499612e+05	1.836718e+05	4826.20
1.445544e+06	1.892259e+06	3.637306e+06	2.031577e+06	9.411416e+05	1.030661e+06	1.529555e+06	1.644475e+06	2.460740e+05	1.843772e+05	4827.05
1.432089e+06	1.882382e+06	3.659415e+06	2.047094e+06	9.368167e+05	1.026269e+06	1.526049e+06	1.629221e+06	2.452856e+05	1.827574e+05	4827.90
1.433434e+06	1.879656e+06	3.649558e+06	2.034662e+06	9.220522e+05	1.031601e+06	1.524077e+06	1.627861e+06	2.459272e+05	1.779998e+05	4828.75
1.433374e+06	1.895103e+06	3.579271e+06	2.038965e+06	9.339527e+05	1.036419e+06	1.530605e+06	1.626817e+06	2.426802e+05	1.823584e+05	4829.60
1.425401e+06	1.886786e+06	3.635393e+06	2.042323e+06	9.377875e+05	1.033402e+06	1.533052e+06	1.638759e+06	2.417253e+05	1.763524e+05	4830.45
1.435367e+06	1.894006e+06	3.628392e+06	2.039081e+06	9.191378e+05	1.029881e+06	1.529473e+06	1.624934e+06	2.436159e+05	1.733315e+05	4831.30
1.435396e+06	1.887292e+06	3.611324e+06	2.035021e+06	9.373765e+05	1.030080e+06	1.527737e+06	1.616918e+06	2.486488e+05	1.796512e+05	4832.15
1.430048e+06	1.893844e+06	3.652347e+06	2.028589e+06	9.474241e+05	1.030813e+06	1.535792e+06	1.636028e+06	2.484185e+05	1.831794e+05	4833.00
1.438195e+06	1.886350e+06	3.638398e+06	2.034955e+06	9.382762e+05	1.032643e+06	1.535548e+06	1.639998e+06	2.497645e+05	1.804676e+05	4833.85
1.439670e+06	1.896871e+06	3.623456e+06	2.033231e+06	9.277636e+05	1.034797e+06	1.539827e+06	1.637865e+06	2.476968e+05	1.834585e+05	4834.70
1.432880e+06	1.899157e+06	3.642328e+06	2.031030e+06	9.500430e+05	1.038576e+06	1.545109e+06	1.634841e+06	2.506710e+05	1.784985e+05	4835.55
1.442125e+06	1.905100e+06	3.625543e+06	2.039773e+06	9.403089e+05	1.035959e+06	1.545675e+06	1.636126e+06	2.508682e+05	1.799678e+05	4836.40
1.439191e+06	1.899403e+06	3.631428e+06	2.029007e+06	9.434275e+05	1.032605e+06	1.551428e+06	1.644401e+06	2.511146e+05	1.774117e+05	4837.25
1.432242e+06	1.905760e+06	3.662500e+06	2.033878e+06	9.373746e+05	1.032562e+06	1.551642e+06	1.632445e+06	2.463924e+05	1.744915e+05	4838.10
1.436182e+06	1.913178e+06	3.642196e+06	2.040922e+06	9.398910e+05	1.034106e+06	1.556391e+06	1.653533e+06	2.502679e+05	1.747220e+05	4838.95
1.434296e+06	1.905315e+06	3.598674e+06	2.035325e+06	9.459189e+05	1.031106e+06	1.549004e+06	1.632567e+06	2.434930e+05	1.705215e+05	4839.80
1.431878e+06	1.896245e+06	3.599746e+06	2.040476e+06	9.301332e+05	1.031493e+06	1.546336e+06	1.610374e+06	2.427346e+05	1.776952e+05	4840.65
1.441446e+06	1.901837e+06	3.617968e+06	2.035168e+06	9.405610e+05	1.031831e+06	1.550063e+06	1.616512e+06	2.452120e+05	1.762732e+05	4841.50
1.431370e+06	1.922133e+06	3.585462e+06	2.026911e+06	9.552793e+05	1.045504e+06	1.563256e+06	1.640810e+06	2.443460e+05	1.787465e+05	4842.35
1.429608e+06	1.932998e+06	3.627710e+06	2.036032e+06	9.685646e+05	1.051357e+06	1.578008e+06	1.651232e+06	2.451284e+05	1.762404e+05	4843.20
1.440477e+06	1.946224e+06	3.647112e+06	2.042005e+06	9.787047e+05	1.058749e+06	1.594631e+06	1.653036e+06	2.473527e+05	1.816210e+05	4844.05
1.442485e+06	1.953899e+06	3.635964e+06	2.037107e+06	9.925814e+05	1.066195e+06	1.613812e+06	1.647421e+06	2.487050e+05	1.823417e+05	4844.90
1.435862e+06	1.952992e+06	3.628975e+06	2.038149e+06	9.838101e+05	1.065761e+06	1.623348e+06	1.667734e+06	2.470405e+05	1.783422e+05	4845.75
1.439440e+06	1.958051e+06	3.595120e+06	2.041561e+06	9.649605e+05	1.066141e+06	1.622026e+06	1.661866e+06	2.490638e+05	1.755417e+05	4846.60
1.429279e+06	1.961000e+06	3.602642e+06	2.025298e+06	9.584359e+05	1.065479e+06	1.615114e+06	1.644131e+06	2.489386e+05	1.729159e+05	4847.45
1.425971e+06	1.941324e+06	3.618233e+06	2.019526e+06	9.642252e+05	1.069551e+06	1.623307e+06	1.637065e+06	2.456540e+05	1.759644e+05	4848.30
1.433687e+06	1.952014e+06	3.575921e+06	2.021448e+06	9.849791e+05	1.070037e+06	1.638454e+06	1.657241e+06	2.530523e+05	1.792860e+05	4849.15
1.435416e+06	1.974986e+06	3.577768e+06	2.034752e+06	9.926511e+05	1.081669e+06	1.652278e+06	1.661747e+06	2.541706e+05	1.805692e+05	4850.00
1.431819e+06	2.000076e+06	3.581042e+06	2.041572e+06	1.005892e+06	1.089665e+06	1.679937e+06	1.661281e+06	2.571385e+05	1.781810e+05	4850.85
1.432064e+06	2.020045e+06	3.559857e+06	2.028920e+06	1.013948e+06	1.109205e+06	1.699744e+06	1.651129e+06	2.543064e+05	1.728691e+05	4851.70
1.435803e+06	2.013441e+06	3.564858e+06	2.021231e+06	1.034447e+06	1.110120e+06	1.716989e+06	1.662103e+06	2.514371e+05	1.733173e+05	4852.55
1.437437e+06	2.017386e+06	3.583164e+06	2.015007e+06	1.052950e+06	1.129254e+06	1.723191e+06	1.662562e+06	2.506949e+05	1.682496e+05	4853.40
1.438142e+06	2.060977e+06	3.562681e+06	2.012403e+06	1.085687e+06	1.157292e+06	1.763186e+06	1.667116e+06	2.509761e+05	1.670624e+05	4854.25
1.447500e+06	2.145060e+06	3.604367e+06	2.043932e+06	1.175435e+06	1.214760e+06	1.869282e+06	1.709949e+06	2.624752e+05	1.634902e+05	4855.10
1.475918e+06	2.286042e+06	3.739822e+06	2.122561e+06	1.330395e+06	1.353656e+06	2.057800e+06	1.800366e+06	2.819301e+05	1.629510e+05	4855.95
1.620091e+06	2.532675e+06	4.237762e+06	2.317288e+06	1.552335e+06	1.714853e+06	2.347508e+06	1.912300e+06	3.244544e+05	1.711261e+05	4856.80
2.143055e+06	3.364225e+06	6.518975e+06	3.061090e+06	2.603051e+06	3.250167e+06	3.275347e+06	2.280986e+06	5.021790e+05	2.026828e+05	4857.65
5.014534e+06	9.776639e+06	1.487772e+07	8.088700e+06	1.189560e+07	1.084853e+07	1.038779e+07	5.544566e+06	1.494259e+06	3.569473e+05	4858.50
1.865837e+07	5.284389e+07	4.370351e+07	3.268910e+07	5.493701e+07	4.387895e+07	5.610879e+07	2.890563e+07	6.277889e+06	1.132822e+06	4859.35
5.336826e+07	1.765680e+08	1.102561e+08	1.003047e+08	1.417580e+08	1.212663e+08	1.833482e+08	1.003756e+08	1.826547e+07	3.342455e+06	4860.20
8.621541e+07	2.908674e+08	1.836667e+08	1.631978e+08	2.080587e+08	1.887841e+08	3.033224e+08	1.794464e+08	3.028926e+07	5.584884e+06	4861.05
8.661464e+07	2.945775e+08	1.950460e+08	1.619747e+08	1.856813e+08	1.839482e+08	3.009970e+08	1.807513e+08	3.059542e+07	5.849301e+06	4861.90
5.294586e+07	1.738351e+08	1.338493e+08	9.581144e+07	1.002420e+08	1.083561e+08	1.764823e+08	1.108856e+08	1.917239e+07	3.732794e+06	4862.75
1.856926e+07	5.838616e+07	5.308180e+07	3.086580e+07	2.814967e+07	3.577969e+07	5.515059e+07	3.218686e+07	6.678163e+06	1.426534e+06	4863.60
